y1_y1,y1_y2,y2_y1,y2_y2
0.005611318913155573,0.0013732327444998993,0.0013732327444998993,0.01212598428052114
0.006552841380582504,0.002292167005031825,0.002292167005031825,0.009919058729724536
0.010105326698622425,0.0027689524402610944,0.0027689524402610944,0.009981349402611405
0.013087284726009106,0.002212034937826315,0.002212034937826315,0.011006468656493676
0.009188244182881214,-0.00046771289664112534,-0.00046771289664112534,0.009431723506577549
0.0080364260318977,0.00297822715572484,0.00297822715572484,0.01181127451090217
0.008864993616636037,0.002141730300084464,0.002141730300084464,0.011580185471873693
0.010556522541248605,0.004331086942291307,0.004331086942291307,0.014983116446096546
0.008201825750413972,0.003174603609712575,0.003174603609712575,0.010226224638732318
0.006375128946120369,0.0029006020569771374,0.0029006020569771374,0.013224205277758022
0.009386140093415225,0.00230876075610208,0.00230876075610208,0.013362662787109523
0.015551842013491402,0.00337548584817623,0.00337548584817623,0.015672944804440224
0.008470582938622203,0.0044361483288925425,0.0044361483288925425,0.016727691292909574
0.008612613226370698,0.0023956122249426163,0.0023956122249426163,0.014470838135618917
0.007403209279918427,0.003473857903054599,0.003473857903054599,0.015509834981140662
0.008513156121930862,0.00503502774038377,0.00503502774038377,0.015583659465765837
0.013674845701564502,0.0005278659285579053,0.0005278659285579053,0.012980899433435153
0.007961440017275926,0.0033962035462572937,0.0033962035462572937,0.011910696934011993
0.00964494168871634,0.004041050346580302,0.004041050346580302,0.013049184650203861
0.007511242010545805,0.004547521065554883,0.004547521065554883,0.014607161233586309
0.006817236527877324,0.002346327428536754,0.002346327428536754,0.013022018335010163
0.00725208291921449,0.0018783284249794486,0.0018783284249794486,0.014225255288234886
0.011823282469861881,0.0031187776530666326,0.0031187776530666326,0.015563120095467713
0.006331841104617052,0.0011551400196588878,0.0011551400196588878,0.01422206223135331
0.004638612103670074,0.0019069627322859464,0.0019069627322859464,0.015707655570931157
0.009828119087727159,0.0037267179684486898,0.0037267179684486898,0.01226901186309479
0.00884935982208925,0.0014682181163868816,0.0014682181163868816,0.014496387855482672
0.008492502082481583,0.0012179446800817146,0.0012179446800817146,0.013335403230946495
0.009251351461299063,0.003321218883007348,0.003321218883007348,0.012862825024833444
0.007051152472940122,0.003169266303537746,0.003169266303537746,0.014184217540023771
0.008657227541906546,0.0037807173679979705,0.0037807173679979705,0.016227407873974017
0.01046032680053347,0.004951577606102279,0.004951577606102279,0.014461476628787991
0.00672193504801661,0.004230542533192242,0.004230542533192242,0.014519195151421636
0.0062837286745129825,0.004690769379419316,0.004690769379419316,0.01285811544230642
0.005854148064746982,0.0033407126838887998,0.0033407126838887998,0.010000484009969736
0.008312395488338845,0.0015285855232762369,0.0015285855232762369,0.011370345639425426
0.008457773078021046,0.002609484347443693,0.002609484347443693,0.011876507628360036
0.01062503509736809,0.005161850343433636,0.005161850343433636,0.012835036452778907
0.00859655865001227,0.003762740672467385,0.003762740672467385,0.009202205288412922
0.0079790346250133,0.004899579448076672,0.004899579448076672,0.01302051766186913
0.009647870359382353,0.0026100988897468425,0.0026100988897468425,0.012466475095556206
0.009283723712360413,0.003438564948343219,0.003438564948343219,0.012470168798737899
0.009701989552790929,0.004401743294402881,0.004401743294402881,0.01115563097673532
0.012272071296307682,0.0064353729976338505,0.0064353729976338505,0.012895079501629176
0.010384317226148911,0.0038985404173061773,0.0038985404173061773,0.01099252137212426
0.008209278151355744,0.004741522168457772,0.004741522168457772,0.010200976026713954
0.007656537370208079,0.0028041001160435293,0.0028041001160435293,0.009916189361179113
0.008031770009627999,0.004108845576124693,0.004108845576124693,0.007800595698597028
0.009567766754486038,0.004060959462846025,0.004060959462846025,0.010986084314031358
0.008198264034864016,0.005451289678337061,0.005451289678337061,0.012609305064355772
0.007458787752838601,3.8187112588468766e-5,3.8187112588468766e-5,0.011929678544095946
0.009812682632273247,0.005592693879705059,0.005592693879705059,0.011337609566627577
0.010798789910796809,0.0033799103923125387,0.0033799103923125387,0.011468438852283108
0.004096583524447151,0.0003835322288258288,0.0003835322288258288,0.01094867507410383
0.008308071829488747,0.00011791344636187333,0.00011791344636187333,0.00737148648151937
0.009146938761316451,0.004205018499329484,0.004205018499329484,0.009095543044476012
0.011763954709516878,0.006933281582166253,0.006933281582166253,0.011954096942901499
0.008059567518783142,0.0008126889228820221,0.0008126889228820221,0.010777878467346158
0.006046098335168852,0.00499994241939936,0.00499994241939936,0.01452383826774958
0.01119991735320363,0.00291613446063008,0.00291613446063008,0.013242976441858983
0.00983453506228337,0.005043732976595913,0.005043732976595913,0.014240062143092086
0.007492237884746379,0.0053625058614201766,0.0053625058614201766,0.01839164093965201
0.01001673316270143,0.0044519195119122265,0.0044519195119122265,0.014672924886396646
0.007702857761392873,0.0060733730374420815,0.0060733730374420815,0.014314798723275223
0.007398188048556925,0.004505770425558105,0.004505770425558105,0.018896899387973745
0.01183996117602712,0.00517261945370923,0.00517261945370923,0.013038337912618402
0.010247224628502173,0.0013347180726278555,0.0013347180726278555,0.013736280689952373
0.008778077420664632,0.0028120079634874856,0.0028120079634874856,0.015700947518298633
0.00980378955102263,0.003314998500982503,0.003314998500982503,0.015464777795975904
0.012104177510093343,0.004733497871273833,0.004733497871273833,0.009038645661159084
0.01318859993299854,0.004837308585976186,0.004837308585976186,0.01161733178539861
0.007537114217063015,0.0023867588205868074,0.0023867588205868074,0.01549947279277847
0.00934607420336054,0.0006863288327260288,0.0006863288327260288,0.014821302388750247
0.009978221028010154,0.0020161850951477037,0.0020161850951477037,0.012214387224892202
0.010589488454638323,0.004637438434831773,0.004637438434831773,0.01444968341095773
0.010075370478527376,0.001814432658530951,0.001814432658530951,0.011114816966905399
0.007873693182716928,0.0032768317364381154,0.0032768317364381154,0.014016060489559317
0.010519631928369232,0.003936323580389628,0.003936323580389628,0.011862783297605513
0.009755661552567726,0.0024924342045675326,0.0024924342045675326,0.0143635231034741
0.012987322339805296,0.005153928355224582,0.005153928355224582,0.01211268073722085
0.0066879951958591045,0.0019903610061212506,0.0019903610061212506,0.012335605475824095
0.006212705736004561,0.0025056005534271385,0.0025056005534271385,0.011628213217653338
0.00760613320548971,0.0030604380402157617,0.0030604380402157617,0.013722949623003916
0.007874198381373968,0.002530233005552254,0.002530233005552254,0.013920468565781541
0.00826873969077841,0.0049797935890447415,0.0049797935890447415,0.01192885059442262
0.005850315833196245,0.0013758002685558095,0.0013758002685558095,0.00762204422422014
0.008095253138869385,0.0036674272463578213,0.0036674272463578213,0.016226423524930728
0.007801672866874432,0.001999566927660195,0.001999566927660195,0.010706050637569381
0.008785519042462511,0.003264672949426646,0.003264672949426646,0.01392469672419612
0.011878571890055721,0.004212633722487733,0.004212633722487733,0.011499168053201782
0.00594363038509211,0.0023818753150639635,0.0023818753150639635,0.01257188766251256
0.010581121872627072,0.005823393506523656,0.005823393506523656,0.015495785105072149
0.007356171525547552,0.003904234156588488,0.003904234156588488,0.013682953238849467
0.010169281722183569,0.0015278256034600536,0.0015278256034600536,0.01359251147492057
0.007755850239380311,0.0025290960348456166,0.0025290960348456166,0.010894923052848404
0.009959519851265307,0.003929624805740378,0.003929624805740378,0.014777169543435758
0.007238058673124516,0.002602379330309439,0.002602379330309439,0.010640824873027695
0.008599336093686915,0.00240050171793895,0.00240050171793895,0.013762402220940412
0.006103745635690315,0.0010525698120036767,0.0010525698120036767,0.011875890059358912
0.010027558917870643,0.003976937462781219,0.003976937462781219,0.01013935941495216
