0.7278269,-0.14345121
-0.14345121,1.0253943
1.0807667,-0.14733662
-0.14733662,1.0124764
1.1749271,-0.23331037
-0.23331037,1.1261315
1.0322208,-0.27025807
-0.27025807,0.93683714
0.9239034,-0.32654956
-0.32654956,0.8346598
0.6395637,-0.17440604
-0.17440604,0.8057319
0.6433763,-0.16023533
-0.16023533,0.9182676
0.70700055,-0.09569276
-0.09569276,0.9256001
0.68428713,-0.18586215
-0.18586215,0.9657436
0.6456716,-0.2622652
-0.2622652,0.9703191
0.8234852,-0.16489302
-0.16489302,1.2785126
0.6933305,-0.21926297
-0.21926297,1.4681244
0.70846,0.084527634
0.084527634,1.4161098
0.7033429,-0.036999226
-0.036999226,1.5034188
0.66522276,-0.07794299
-0.07794299,1.1401005
0.53423846,-0.017508756
-0.017508756,1.2664464
0.7165627,-0.14179496
-0.14179496,1.2484843
0.65661305,-0.18973589
-0.18973589,1.522951
0.5418716,-0.23588185
-0.23588185,1.0870913
0.50436634,-0.23778096
-0.23778096,1.2215983
0.7032885,-0.27394387
-0.27394387,1.6460127
0.8275272,-0.48439965
-0.48439965,1.8478559
0.9429581,-0.3482827
-0.3482827,1.2672112
0.6789941,-0.34726438
-0.34726438,1.4261761
0.5111337,-0.17118914
-0.17118914,1.1209903
0.5695779,-0.08039506
-0.08039506,0.96019566
0.5377206,-0.06692524
-0.06692524,1.1810806
0.72111785,-0.15652542
-0.15652542,0.9117909
0.6701976,-0.098934785
-0.098934785,0.8977375
0.80058867,0.22853293
0.22853293,1.0067822
0.7175097,0.36137286
0.36137286,1.4113255
0.46379256,0.17866804
0.17866804,1.0140759
0.6290575,0.26379594
0.26379594,0.81232643
0.48743093,0.25999936
0.25999936,0.8395882
0.40376207,0.1685055
0.1685055,0.7917451
0.4660264,-0.02504455
-0.02504455,0.69855314
0.66131455,0.11448293
0.11448293,0.86414933
0.5926409,0.21711685
0.21711685,0.70741224
0.55807906,0.13651147
0.13651147,0.66388035
0.75737315,0.28274414
0.28274414,0.7386328
0.799376,0.39256647
0.39256647,0.7620046
0.768713,0.3760661
0.3760661,0.8230492
0.75754464,0.27990484
0.27990484,0.8201328
0.6508341,0.30114987
0.30114987,0.6622405
0.601967,0.21582626
0.21582626,0.5225615
0.9132486,0.36973795
0.36973795,0.52417356
0.9182627,0.17672354
0.17672354,0.6115132
0.80348253,0.31679437
0.31679437,0.8093396
0.7515104,0.26232755
0.26232755,0.7860931
0.6554629,0.2870681
0.2870681,0.754142
0.62429553,0.35706416
0.35706416,0.88098055
0.69689953,0.21789058
0.21789058,0.7666645
0.8173476,0.123048514
0.123048514,0.7233924
0.77687347,0.15183961
0.15183961,0.7356936
0.6778528,0.1440767
0.1440767,0.7042197
0.5377593,0.24055101
0.24055101,1.0461068
0.5700444,0.19996499
0.19996499,1.230516
0.8374694,0.3934725
0.3934725,1.42247
0.9259287,0.34142345
0.34142345,1.3876079
0.6430308,0.25700262
0.25700262,1.4872835
0.8021622,0.4106958
0.4106958,1.6852056
1.0867095,0.6171169
0.6171169,1.6184584
0.8120345,0.41859505
0.41859505,1.646235
1.0212805,0.32713586
0.32713586,2.200063
0.8273786,0.020326722
0.020326722,2.573925
0.9749915,0.12565306
0.12565306,1.9514996
1.0128922,0.11537016
0.11537016,1.5397271
1.0934912,0.2776523
0.2776523,1.3756505
1.317209,0.23883067
0.23883067,1.3345784
1.1783017,0.10116313
0.10116313,1.2864435
1.1442171,0.26530787
0.26530787,1.3392338
1.2560145,0.1448356
0.1448356,1.2083306
1.1507113,0.29507208
0.29507208,1.338748
1.1629676,0.32745564
0.32745564,1.2176981
0.93223214,0.2643908
0.2643908,1.3432673
0.9404517,0.11775923
0.11775923,0.97810215
0.8144625,0.0059867967
0.0059867967,0.9943163
0.7477935,-0.032053005
-0.032053005,0.9080234
0.8094159,-0.10967465
-0.10967465,1.0119388
0.69330984,-0.041261144
-0.041261144,0.9838159
0.49410376,-0.06249303
-0.06249303,0.97907156
0.6151564,-0.05174287
-0.05174287,0.79030496
0.7763287,0.110587336
0.110587336,1.2400694
0.6779863,0.18182778
0.18182778,0.9361253
0.46548274,-0.014099571
-0.014099571,0.9668704
0.56823117,-0.050996464
-0.050996464,0.813948
0.6080171,-0.09284879
-0.09284879,0.7946494
0.59511864,0.09304419
0.09304419,0.95585275
0.6753682,0.17488451
0.17488451,0.9108373
0.77079755,0.28119397
0.28119397,0.8076106
0.7343789,0.25148952
0.25148952,0.93889654
0.76163375,0.34288248
0.34288248,1.0008419
0.56103104,0.13231993
0.13231993,0.8315091
0.5128264,-0.08048233
-0.08048233,0.72315335
0.6565409,-0.0048232963
-0.0048232963,0.5865835
0.8009245,-0.059282698
-0.059282698,0.59248364
0.8383104,0.041137017
0.041137017,0.6709093
0.74793863,0.098995216
0.098995216,0.7039335
0.6316273,0.06985387
0.06985387,0.814016
0.66423583,0.06713141
0.06713141,0.7606344
